dialog_id,language,condition_hidden,topic_main,prompt_name,provider,model,part_b_input_type,part_b_image_path,status,response_text,json_parse_status,json_parse_error,A1_user_engagement_enjoyment,A2_conversation_flow_coherence,A3_interaction_clarity_habitability,A4_repair_recovery_quality,A5_response_appropriateness,A6_social_interaction_quality,B1_anthropomorphism_human_likeness,B2_animacy_lifelikeness,B3_likeability_pleasantness,B4_perceived_intelligence_competence,A1_user_engagement_enjoyment_confidence,A2_conversation_flow_coherence_confidence,A3_interaction_clarity_habitability_confidence,A4_repair_recovery_quality_confidence,A5_response_appropriateness_confidence,A6_social_interaction_quality_confidence,B1_anthropomorphism_human_likeness_confidence,B2_animacy_lifelikeness_confidence,B3_likeability_pleasantness_confidence,B4_perceived_intelligence_competence_confidence,error,latency_s
833,en,Condition A (Willi),Breakfast,rubric_anchored,gwdg,medgemma-27b-it,description,,OK,"```json
{
  ""dialog_id"": ""833"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": ""3"",
    ""A2_conversation_flow_coherence"": ""5"",
    ""A3_interaction_clarity_habitability"": ""5"",
    ""A4_repair_recovery_quality"": ""null"",
    ""A5_response_appropriateness"": ""5"",
    ""A6_social_interaction_quality"": ""3"",
    ""B1_anthropomorphism_human_likeness"": ""3"",
    ""B2_animacy_lifelikeness"": ""3"",
    ""B3_likeability_pleasantness"": ""3"",
    ""B4_perceived_intelligence_competence"": ""3""
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""medium"",
    ""A2_conversation_flow_coherence"": ""high"",
    ""A3_interaction_clarity_habitability"": ""high"",
    ""A4_repair_recovery_quality"": ""low"",
    ""A5_response_appropriateness"": ""high"",
    ""A6_social_interaction_quality"": ""medium"",
    ""B1_anthropomorphism_human_likeness"": ""medium"",
    ""B2_animacy_lifelikeness"": ""medium"",
    ""B3_likeability_pleasantness"": ""medium"",
    ""B4_perceived_intelligence_competence"": ""medium""
  },
  ""flags"": []
}
```",ok,,3,5,5,,5,3,3,3,3,3,,,,,,,,,,,,14.23
833,en,Condition A (Willi),Breakfast,rubric_anchored,gwdg,meta-llama-3.1-8b-instruct,description,,OK,"{
  ""dialog_id"": ""833"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": 5,
    ""A2_conversation_flow_coherence"": 5,
    ""A3_interaction_clarity_habitability"": 5,
    ""A4_repair_recovery_quality"": 5,
    ""A5_response_appropriateness"": 5,
    ""A6_social_interaction_quality"": 5,
    ""B1_anthropomorphism_human_likeness"": 5,
    ""B2_animacy_lifelikeness"": 5,
    ""B3_likeability_pleasantness"": 5,
    ""B4_perceived_intelligence_competence"": 5
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""high"",
    ""A2_conversation_flow_coherence"": ""high"",
    ""A3_interaction_clarity_habitability"": ""high"",
    ""A4_repair_recovery_quality"": ""high"",
    ""A5_response_appropriateness"": ""high"",
    ""A6_social_interaction_quality"": ""high"",
    ""B1_anthropomorphism_human_likeness"": ""high"",
    ""B2_animacy_lifelikeness"": ""high"",
    ""B3_likeability_pleasantness"": ""high"",
    ""B4_perceived_intelligence_competence"": ""high""
  },
  ""flags"": []
}",ok,,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,1.98
833,en,Condition A (Willi),Breakfast,rubric_anchored,gwdg,mistral-large-3-675b-instruct-2512,description,,FAIL,,empty,empty response,,,,,,,,,,,,,,,,,,,,,Request timed out.,361.69
833,en,Condition A (Willi),Breakfast,rubric_anchored,gwdg,openai-gpt-oss-120b,description,,OK,"{
  ""dialog_id"": ""833"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": 4,
    ""A2_conversation_flow_coherence"": 5,
    ""A3_interaction_clarity_habitability"": 5,
    ""A4_repair_recovery_quality"": 3,
    ""A5_response_appropriateness"": 5,
    ""A6_social_interaction_quality"": 4,
    ""B1_anthropomorphism_human_likeness"": 3,
    ""B2_animacy_lifelikeness"": 4,
    ""B3_likeability_pleasantness"": 4,
    ""B4_perceived_intelligence_competence"": 4
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""high"",
    ""A2_conversation_flow_coherence"": ""high"",
    ""A3_interaction_clarity_habitability"": ""high"",
    ""A4_repair_recovery_quality"": ""high"",
    ""A5_response_appropriateness"": ""high"",
    ""A6_social_interaction_quality"": ""high"",
    ""B1_anthropomorphism_human_likeness"": ""medium"",
    ""B2_animacy_lifelikeness"": ""medium"",
    ""B3_likeability_pleasantness"": ""medium"",
    ""B4_perceived_intelligence_competence"": ""medium""
  },
  ""flags"": []
}",ok,,4,5,5,3,5,4,3,4,4,4,,,,,,,,,,,,4.21
833,en,Condition A (Willi),Breakfast,rubric_anchored,gwdg,qwen3-30b-a3b-instruct-2507,description,,OK,"{
  ""dialog_id"": ""833"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": 5,
    ""A2_conversation_flow_coherence"": 5,
    ""A3_interaction_clarity_habitability"": 5,
    ""A4_repair_recovery_quality"": 5,
    ""A5_response_appropriateness"": 5,
    ""A6_social_interaction_quality"": 5,
    ""B1_anthropomorphism_human_likeness"": 5,
    ""B2_animacy_lifelikeness"": 5,
    ""B3_likeability_pleasantness"": 5,
    ""B4_perceived_intelligence_competence"": 5
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""high"",
    ""A2_conversation_flow_coherence"": ""high"",
    ""A3_interaction_clarity_habitability"": ""high"",
    ""A4_repair_recovery_quality"": ""high"",
    ""A5_response_appropriateness"": ""high"",
    ""A6_social_interaction_quality"": ""high"",
    ""B1_anthropomorphism_human_likeness"": ""high"",
    ""B2_animacy_lifelikeness"": ""high"",
    ""B3_likeability_pleasantness"": ""high"",
    ""B4_perceived_intelligence_competence"": ""high""
  },
  ""flags"": []
}",ok,,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,1.58
833,en,Condition A (Willi),Breakfast,rubric_anchored,gwdg,qwen3-coder-30b-a3b-instruct,description,,OK,"{
  ""dialog_id"": ""833"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": 5,
    ""A2_conversation_flow_coherence"": 5,
    ""A3_interaction_clarity_habitability"": 5,
    ""A4_repair_recovery_quality"": 5,
    ""A5_response_appropriateness"": 5,
    ""A6_social_interaction_quality"": 5,
    ""B1_anthropomorphism_human_likeness"": 5,
    ""B2_animacy_lifelikeness"": 5,
    ""B3_likeability_pleasantness"": 5,
    ""B4_perceived_intelligence_competence"": 5
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""high"",
    ""A2_conversation_flow_coherence"": ""high"",
    ""A3_interaction_clarity_habitability"": ""high"",
    ""A4_repair_recovery_quality"": ""high"",
    ""A5_response_appropriateness"": ""high"",
    ""A6_social_interaction_quality"": ""high"",
    ""B1_anthropomorphism_human_likeness"": ""high"",
    ""B2_animacy_lifelikeness"": ""high"",
    ""B3_likeability_pleasantness"": ""high"",
    ""B4_perceived_intelligence_competence"": ""high""
  },
  ""flags"": []
}",ok,,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,2.12
833,en,Condition A (Willi),Breakfast,rubric_anchored,gwdg,qwen3-omni-30b-a3b-instruct,description,,OK,"{
  ""dialog_id"": ""833"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": 5,
    ""A2_conversation_flow_coherence"": 5,
    ""A3_interaction_clarity_habitability"": 5,
    ""A4_repair_recovery_quality"": 5,
    ""A5_response_appropriateness"": 5,
    ""A6_social_interaction_quality"": 5,
    ""B1_anthropomorphism_human_likeness"": 5,
    ""B2_animacy_lifelikeness"": 5,
    ""B3_likeability_pleasantness"": 5,
    ""B4_perceived_intelligence_competence"": 5
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""high"",
    ""A2_conversation_flow_coherence"": ""high"",
    ""A3_interaction_clarity_habitability"": ""high"",
    ""A4_repair_recovery_quality"": ""high"",
    ""A5_response_appropriateness"": ""high"",
    ""A6_social_interaction_quality"": ""high"",
    ""B1_anthropomorphism_human_likeness"": ""high"",
    ""B2_animacy_lifelikeness"": ""high"",
    ""B3_likeability_pleasantness"": ""high"",
    ""B4_perceived_intelligence_competence"": ""high""
  },
  ""flags"": []
}",ok,,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,2.48
833,en,Condition A (Willi),Breakfast,rubric_anchored,gwdg,qwen3.5-122b-a10b,description,,OK,,empty,empty response,,,,,,,,,,,,,,,,,,,,,,40.13
833,en,Condition A (Willi),Breakfast,rubric_anchored,gwdg,qwen3.5-397b-a17b,description,,OK,,empty,empty response,,,,,,,,,,,,,,,,,,,,,,24.72
833,en,Condition A (Willi),Breakfast,rubric_anchored,gwdg,qwen3.6-35b-a3b,description,,OK,,empty,empty response,,,,,,,,,,,,,,,,,,,,,,11.31
833,en,Condition A (Willi),Breakfast,rubric_anchored,gwdg,teuken-7b-instruct-research,description,,OK,"{""dialog_id"": ""833"", ""scores"": {""A1_user_engagement_enjoyment"": ""low"", ""A2_conversation_flow_coherence"": ""low"", ""A3_interaction_clarity_habitability"": ""low"", ""A4_repair_recovery_quality"": ""low"", ""A5_response_appropriateness"": ""low"", ""A6_social_interaction_quality"": ""low"", ""B1_anthropomorphism_human_likeness"": ""low"", ""B2_animacy_lifelikeness"": ""low"", ""B3_likeability_pleasantness"": ""low"", ""B4_perceived_intelligence_competence"": ""low""}, ""confidence"": {""A1_user_engagement_enjoyment"": ""low"", ""A2_conversation_flow_coherence"": ""low"", ""A3_interaction_clarity_habitability"": ""low"", ""A4_repair_recovery_quality"": ""low"", ""A5_response_appropriateness"": ""low"", ""A6_social_interaction_quality"": ""low"", ""B1_anthropomorphism_human_likeness"": ""low"", ""B2_animacy_lifelikeness"": ""low"", ""B3_likeability_pleasantness"": ""low"", ""B4_perceived_intelligence_competence"": ""low""}, ""flags"": []}",ok,,,,,,,,,,,,,,,,,,,,,,,4.03
833,en,Condition A (Willi),Breakfast,rubric_anchored,nhr,GaleneAI/Magistral-Small-2509-FP8-Dynamic,description,,OK,"```json
{
  ""dialog_id"": ""833"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": 4,
    ""A2_conversation_flow_coherence"": 4,
    ""A3_interaction_clarity_habitability"": 4,
    ""A4_repair_recovery_quality"": 4,
    ""A5_response_appropriateness"": 4,
    ""A6_social_interaction_quality"": 4,
    ""B1_anthropomorphism_human_likeness"": 3,
    ""B2_animacy_lifelikeness"": 3,
    ""B3_likeability_pleasantness"": 4,
    ""B4_perceived_intelligence_competence"": 4
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""medium"",
    ""A2_conversation_flow_coherence"": ""medium"",
    ""A3_interaction_clarity_habitability"": ""medium"",
    ""A4_repair_recovery_quality"": ""medium"",
    ""A5_response_appropriateness"": ""medium"",
    ""A6_social_interaction_quality"": ""medium"",
    ""B1_anthropomorphism_human_likeness"": ""medium"",
    ""B2_animacy_lifelikeness"": ""medium"",
    ""B3_likeability_pleasantness"": ""medium"",
    ""B4_perceived_intelligence_competence"": ""medium""
  },
  ""flags"": []
}
```",ok,,4,4,4,4,4,4,3,3,4,4,,,,,,,,,,,,3.52
833,en,Condition A (Willi),Breakfast,rubric_anchored,nhr,Microsoft/Phi-4-mini-instruct,description,,OK,"```json
{
  ""dialog_id"": ""833"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": 4,
    ""A2_conversation_flow_coherence"": 5,
    ""A3_interaction_clarity_habitability"": 5,
    ""A4_repair_recovery_quality"": 5,
    ""A5_response_appropriateness"": 5,
    ""A6_social_interaction_quality"": 5,
    ""B1_anthropomorphism_human_likeness"": 5,
    ""B2_animacy_lifelikeness"": 5,
    ""B3_likeability_pleasantness"": 5,
    ""B4_perceived_intelligence_competence"": 5
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""high"",
    ""A2_conversation_flow_coherence"": ""high"",
    ""A3_interaction_clarity_habitability"": ""high"",
    ""A4_repair_recovery_quality"": ""high"",
    ""A5_response_appropriateness"": ""high"",
    ""A6_social_interaction_quality"": ""high"",
    ""B1_anthropomorphism_human_likeness"": ""high"",
    ""B2_animacy_lifelikeness"": ""high"",
    ""B3_likeability_pleasantness"": ""high"",
    ""B4_perceived_intelligence_competence"": ""high""
  },
  ""flags"": []
}
```",ok,,4,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,1.47
833,en,Condition A (Willi),Breakfast,rubric_anchored,nhr,Qwen/Qwen3.6-35B-A3B-FP8,description,,OK,,empty,empty response,,,,,,,,,,,,,,,,,,,,,,9.94
833,en,Condition A (Willi),Breakfast,rubric_anchored,nhr,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,description,,OK,"```json
{
  ""dialog_id"": ""833"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": 4,
    ""A2_conversation_flow_coherence"": 4,
    ""A3_interaction_clarity_habitability"": 4,
    ""A4_repair_recovery_quality"": 3,
    ""A5_response_appropriateness"": 4,
    ""A6_social_interaction_quality"": 4,
    ""B1_anthropomorphism_human_likeness"": 3,
    ""B2_animacy_lifelikeness"": 3,
    ""B3_likeability_pleasantness"": 4,
    ""B4_perceived_intelligence_competence"": 4
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""high"",
    ""A2_conversation_flow_coherence"": ""high"",
    ""A3_interaction_clarity_habitability"": ""high"",
    ""A4_repair_recovery_quality"": ""medium"",
    ""A5_response_appropriateness"": ""high"",
    ""A6_social_interaction_quality"": ""high"",
    ""B1_anthropomorphism_human_likeness"": ""medium"",
    ""B2_animacy_lifelikeness"": ""medium"",
    ""B3_likeability_pleasantness"": ""high"",
    ""B4_perceived_intelligence_competence"": ""high""
  },
  ""flags"": []
}
```",ok,,4,4,4,3,4,4,3,3,4,4,,,,,,,,,,,,3.88
833,en,Condition A (Willi),Breakfast,rubric_anchored,nhr,RedHatAI/gemma-4-31B-it-FP8-block,description,,OK,"```json
{
  ""dialog_id"": ""833"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": 4,
    ""A2_conversation_flow_coherence"": 5,
    ""A3_interaction_clarity_habitability"": 5,
    ""A4_repair_recovery_quality"": 5,
    ""A5_response_appropriateness"": 5,
    ""A6_social_interaction_quality"": 5,
    ""B1_anthropomorphism_human_likeness"": 3,
    ""B2_animacy_lifelikeness"": 4,
    ""B3_likeability_pleasantness"": 4,
    ""B4_perceived_intelligence_competence"": 4
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""high"",
    ""A2_conversation_flow_coherence"": ""high"",
    ""A3_interaction_clarity_habitability"": ""high"",
    ""A4_repair_recovery_quality"": ""medium"",
    ""A5_response_appropriateness"": ""high"",
    ""A6_social_interaction_quality"": ""high"",
    ""B1_anthropomorphism_human_likeness"": ""medium"",
    ""B2_animacy_lifelikeness"": ""medium"",
    ""B3_likeability_pleasantness"": ""medium"",
    ""B4_perceived_intelligence_competence"": ""medium""
  },
  ""flags"": []
}
```",ok,,4,5,5,5,5,5,3,4,4,4,,,,,,,,,,,,8.23
